timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1709496000,Mar 03 2024 - 8:00pm,complete,N/A,Trinidad and Tobago,Jamaica,N/A,N/A,0.00,3.00,1.75,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,100,0.00,-2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Hasely Crawford Stadium
1710428400,Mar 14 2024 - 3:00pm,complete,N/A,Kazakhstan,Turkmenistan,N/A,N/A,0.00,0.00,0.75,0.00,2,0,2,1,1,0,"2,47","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.48,4.15,6.50,1.26,1.89,3.08,0.00,1.98,1.74,Astana Arena
1710734400,Mar 18 2024 - 4:00am,complete,N/A,Solomon Islands,Fiji,N/A,N/A,0.00,0.00,0.75,1.75,2,1,3,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.69,3.74,4.88,1.29,1.99,3.34,6.70,1.92,1.84,Lawson Tama Stadium
1710963900,Mar 20 2024 - 7:45pm,complete,N/A,San Marino,St. Kitts and Nevis,N/A,N/A,0.00,0.00,0.20,2.00,1,3,4,3,1,2,"21","31,45,49",7,2,1,0,1,0,1,0,0,1,11,13,4,7,6,3,13,17,42,58,0.00,0.00,1.50,1.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.10,2.90,3.40,1.50,2.70,5.00,14.00,2.25,1.57,Campo Sportivo di Fiorentino Federico Crescentini
1710975600,Mar 20 2024 - 11:00pm,complete,N/A,El Salvador,Bonaire,N/A,N/A,0.00,0.00,0.83,1.00,1,1,2,0,0,0,"68","61",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.62,0.00,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,4.00,1.00,1.04,13.25,34.00,1.07,1.31,1.86,2.75,3.14,1.31,Audi Field
1710986400,Mar 21 2024 - 2:00am,complete,N/A,Solomon Islands,Fiji,N/A,N/A,3.00,0.00,0.75,1.75,0,2,2,1,0,1,"","45,64",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,3.00,100,100,100,0,0,0,0,0,0,0.00,-2.00,1.69,3.72,4.93,1.31,2.04,3.42,7.00,1.95,1.81,Lawson Tama Stadium
1711022400,Mar 21 2024 - 12:00pm,complete,N/A,Ethiopia,Lesotho,N/A,N/A,0.00,0.50,1.50,1.00,1,2,3,2,0,2,"48","32,42",8,2,-1,-1,-1,-1,-1,-1,-1,-1,17,9,4,4,13,5,-1,-1,50,50,0.00,0.00,1.72,1.05,0.50,0,25,0,0,0,0,25,0,25,0.00,-1.00,2.20,2.90,3.20,1.56,2.88,5.10,13.10,2.25,1.57,Addis Ababa Stadium
1711040400,Mar 21 2024 - 5:00pm,complete,236700,Russia,Serbia,Arda Kardeşler,N/A,0.00,0.00,3.00,1.50,4,0,4,2,2,0,"21,32,55,90'1","",8,0,0,0,0,1,0,0,1,0,16,8,8,3,4,5,11,6,65,35,0.00,0.00,1.77,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.28,3.20,3.03,1.31,2.16,3.28,6.30,1.77,1.98,Arena Khimki
1711040400,Mar 21 2024 - 5:00pm,complete,N/A,Cyprus,Latvia,Lukas Fähndrich,N/A,0.00,0.00,1.00,1.00,1,1,2,1,1,0,"34","85",6,4,1,0,0,0,1,0,0,0,9,9,3,4,5,4,11,13,56,44,0.00,0.00,1.15,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,2.90,2.90,1.55,2.50,4.55,9.50,2.10,1.67,Makareio Stadio
1711040400,Mar 21 2024 - 5:00pm,complete,N/A,Belarus,Montenegro,Kadir Sağlam,N/A,0.00,0.00,0.25,1.50,0,2,2,2,0,2,"","27,45",2,4,0,0,0,0,0,0,0,0,10,14,5,5,3,8,16,8,40,60,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.20,3.00,2.05,1.48,2.60,4.55,9.10,2.25,1.57,Olimpiyskiy Stadion Fisht
1711044000,Mar 21 2024 - 6:00pm,complete,N/A,Malta,Slovenia,Sandi Putros,N/A,0.00,3.00,0.50,2.20,2,2,4,1,0,1,"54,58","28,81",1,11,5,0,1,0,0,5,0,1,7,11,4,5,2,4,10,15,39,61,0.00,1.20,0.82,1.32,0.50,0,0,0,0,0,0,50,0,0,5.00,2.00,6.00,4.20,1.40,1.54,2.40,5.26,10.60,3.00,1.36,Ta'Qali National Stadium
1711047600,Mar 21 2024 - 7:00pm,complete,N/A,Guinea,Vanuatu,N/A,N/A,3.00,0.00,3.00,0.00,6,0,6,4,4,0,"7,8,16,37,57,62","",10,1,-1,-1,-1,-1,-1,-1,-1,-1,23,3,15,3,8,0,-1,-1,60,40,0.00,0.00,3.06,0.57,1.00,0,50,0,0,0,0,50,0,50,0.00,-1.00,1.03,17.00,41.00,1.11,1.36,1.91,3.00,3.50,1.29,King Abdullah Sports City
1711047600,Mar 21 2024 - 7:00pm,complete,N/A,Cape Verde Islands,Guyana,N/A,N/A,0.00,0.00,2.00,0.75,1,0,1,1,1,0,"2","",5,4,2,0,1,0,1,1,0,1,16,12,6,4,10,8,-1,-1,50,50,0.00,0.00,1.68,1.24,1.00,0,50,0,0,0,0,50,0,50,0.00,-1.00,1.14,7.50,17.00,1.18,1.50,2.21,4.21,2.50,1.50,N/A
1711050300,Mar 21 2024 - 7:45pm,complete,N/A,Portugal,Sweden,Ricardo De Burgos Bengoetxea,N/A,0.00,3.00,1.80,1.20,5,2,7,3,3,0,"24,33,45,57,61","58,90",5,3,0,0,0,0,0,0,0,0,14,14,9,7,2,6,10,15,54,46,0.00,1.22,1.61,1.65,1.50,50,50,50,0,0,50,50,0,50,3.00,1.00,1.40,4.75,6.50,1.17,1.53,2.34,4.00,1.73,2.00,Estádio Dom Afonso Henriques
1711054800,Mar 21 2024 - 9:00pm,complete,10,Andorra,South Africa,Nabil Boukhalfa,N/A,0.00,1.00,0.20,1.00,1,1,2,2,1,1,"5","25",0,6,1,0,1,0,0,1,0,1,7,18,5,4,2,10,12,9,20,80,0.00,0.00,1.09,1.95,0.00,0,0,0,0,0,0,0,0,0,0.00,-1.00,9.00,4.20,1.33,1.46,2.20,4.37,8.82,2.78,1.36,N/A
1711054800,Mar 21 2024 - 9:00pm,complete,N/A,Italy,Venezuela,Rubiel Vazquez,N/A,0.00,0.00,2.50,0.50,2,1,3,2,1,1,"40,80","43",10,3,0,0,0,0,0,0,0,0,14,10,5,3,9,7,18,14,66,34,0.00,0.00,1.62,0.96,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.50,6.00,1.30,1.85,3.25,6.25,2.10,1.67,N/A
1711067400,Mar 22 2024 - 12:30am,complete,N/A,Ecuador,Guatemala,Lukasz Szpala,N/A,0.00,0.00,1.80,0.43,2,0,2,1,1,0,"8,86","",3,2,2,0,0,0,0,2,0,0,20,8,6,4,7,2,15,7,59,41,0.00,1.63,1.78,1.01,0.50,0,0,0,0,0,0,0,0,50,5.00,1.00,1.29,5.50,9.50,1.25,1.80,3.00,5.00,2.50,1.50,Estadio de Liga Deportiva Universitaria
1711071000,Mar 22 2024 - 1:30am,complete,N/A,Belize,Puerto Rico,N/A,N/A,0.00,0.00,1.00,1.00,1,1,2,2,1,1,"6","20",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.10,3.75,2.00,0.00,0.00,2.15,0.00,0.00,0.00,FFB Field
1711099800,Mar 22 2024 - 9:30am,complete,N/A,Central African Republic,Bhutan,N/A,N/A,0.00,0.00,3.00,0.75,6,0,6,1,1,0,"17,48,49,56,64,90'3","",8,2,-1,-1,-1,-1,-1,-1,-1,-1,17,4,10,0,7,4,-1,-1,50,50,0.00,0.00,2.40,0.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.04,17.00,41.00,1.07,1.25,1.57,2.10,3.50,1.29,N/A
1711101600,Mar 22 2024 - 10:00am,complete,N/A,Madagascar,Burundi,N/A,N/A,0.00,0.00,1.50,0.33,1,0,1,1,1,0,"19","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,2.00,0,50,50,50,0,50,50,50,50,0.00,0.00,2.80,2.90,2.72,1.55,2.57,5.00,12.00,2.12,1.68,Stade Municipal de Mahamasina
1711112400,Mar 22 2024 - 1:00pm,complete,N/A,Tanzania,Bulgaria,Əliyar Ağayev,N/A,0.00,0.00,1.17,1.50,0,1,1,0,0,0,"","52",-1,-1,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.87,0.00,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,8.00,1.00,1.65,3.50,5.25,1.36,2.15,3.84,7.50,2.20,1.62,Stadion Vasil Levski
1711112400,Mar 22 2024 - 1:00pm,complete,N/A,Botswana,Rwanda,N/A,N/A,1.00,0.00,1.00,2.00,0,0,0,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.00,50,50,0,0,0,0,50,0,50,0.00,-1.00,3.40,2.88,2.15,1.57,2.60,5.20,12.50,2.21,1.63,Faisal Al-Husseini International Stadium
1711117800,Mar 22 2024 - 2:30pm,complete,N/A,FYR Macedonia,Moldova,Damian Kos,N/A,0.00,0.00,0.25,2.00,1,1,2,1,1,0,"45'1","82",3,2,2,0,1,0,0,2,0,1,18,9,8,4,6,4,14,11,56,44,0.00,0.00,1.83,1.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.67,3.60,4.33,1.44,2.20,4.24,8.56,2.10,1.67,N/A
1711120500,Mar 22 2024 - 3:15pm,complete,N/A,Sri Lanka,Papua New Guinea,N/A,N/A,0.00,0.00,1.00,0.50,0,0,0,0,0,0,"","",8,2,-1,-1,-1,-1,-1,-1,-1,-1,9,0,4,0,5,0,-1,-1,50,50,0.00,0.00,1.45,0.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.45,4.33,7.00,1.25,1.85,3.00,5.00,2.00,1.73,N/A
1711123200,Mar 22 2024 - 4:00pm,complete,N/A,Armenia,Kosovo,Irakli Kvirikashvili,N/A,0.00,0.00,0.75,1.00,0,1,1,1,0,1,"","25",6,2,0,0,4,0,0,0,1,3,13,10,5,3,5,3,7,12,47,53,0.00,0.00,1.50,1.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.10,3.40,2.20,1.36,2.08,3.50,7.00,1.83,1.83,Vazgen Sargsyan anvan Hanrapetakan Marzadasht
1711123200,Mar 22 2024 - 4:00pm,complete,N/A,Azerbaijan,Mongolia,Zorbay Küçük,N/A,0.00,0.00,1.75,0.75,1,0,1,0,0,0,"90'1","",13,2,1,0,1,0,0,1,0,1,28,6,10,2,12,3,8,14,73,27,0.00,0.00,3.46,0.64,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.04,19.00,31.00,1.06,1.22,1.57,2.20,3.00,1.36,N/A
1711123200,Mar 22 2024 - 4:00pm,complete,N/A,Nigeria,Ghana,Rédouane Jiyed,N/A,0.00,1.00,1.00,0.67,2,1,3,1,1,0,"38,84","90'5",3,5,2,0,2,1,1,1,1,2,13,9,7,4,6,5,-1,-1,43,57,0.00,1.73,1.55,1.15,1.00,0,50,0,0,0,0,50,0,50,3.00,1.00,2.10,3.10,3.60,1.53,2.70,5.25,10.00,2.25,1.57,Teslim Balogun Stadium
1711126800,Mar 22 2024 - 5:00pm,complete,N/A,Norway,Czech Republic,Willy Delajod,N/A,0.00,0.00,1.00,3.00,1,2,3,2,1,1,"20","36,85",4,5,2,0,0,0,1,1,0,0,10,14,4,6,5,3,13,11,59,41,0.00,0.00,1.23,1.29,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.60,4.00,1.28,1.85,3.00,5.75,1.80,1.91,Ullevaal Stadion
1711126800,Mar 22 2024 - 5:00pm,complete,N/A,Liechtenstein,Faroe Islands,Jason Barcelo,N/A,0.00,0.00,0.50,1.50,0,4,4,2,0,2,"","3,45'1,49,90'2",2,5,2,0,0,0,1,1,0,0,3,17,0,12,3,5,-1,-1,50,50,0.00,0.00,0.39,2.45,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,6.50,4.20,1.40,1.33,2.05,3.40,6.00,2.38,1.53,N/A
1711134000,Mar 22 2024 - 7:00pm,complete,N/A,Bermuda,Brunei,N/A,N/A,0.00,0.00,1.50,2.25,2,0,2,0,0,0,"81,88","",6,1,-1,-1,-1,-1,-1,-1,-1,-1,3,0,3,0,0,0,-1,-1,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.03,17.00,26.00,1.03,1.14,1.36,1.80,2.50,1.50,King Abdullah Sports City
1711134000,Mar 22 2024 - 7:00pm,complete,N/A,Equatorial Guinea,Cambodia,N/A,N/A,1.00,0.00,1.33,0.75,2,0,2,2,2,0,"10,36","",3,3,-1,-1,-1,-1,-1,-1,-1,-1,13,3,8,2,5,1,-1,-1,50,50,0.00,0.00,1.60,0.47,1.00,50,50,0,0,0,0,50,0,50,0.00,-1.00,1.08,9.00,26.00,1.11,1.36,1.91,3.00,2.52,1.48,Nuevo Estadio de Malabo
1711135800,Mar 22 2024 - 7:30pm,complete,N/A,Senegal,Gabon,Stéphanie Frappart,N/A,3.00,0.00,3.00,0.50,3,0,3,2,2,0,"12,44,90'2","",8,4,4,0,1,0,3,1,1,0,10,2,4,0,6,2,-1,-1,50,50,1.59,0.00,1.34,0.44,0.50,0,0,0,0,0,0,0,0,50,7.00,1.00,1.33,4.75,8.00,1.32,1.90,3.60,7.80,2.50,1.50,Stade Léopold Sédar Senghor
1711136700,Mar 22 2024 - 7:45pm,complete,N/A,Romania,Northern Ireland,Kristoffer Karlsson,N/A,0.00,0.00,0.75,1.75,1,1,2,2,1,1,"23","7",5,1,3,0,2,0,1,2,1,1,12,6,4,3,4,0,9,15,71,29,0.00,0.00,1.08,0.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.50,4.75,1.36,2.08,3.75,8.08,2.00,1.73,Arena Naţională
1711136700,Mar 22 2024 - 7:45pm,complete,N/A,Netherlands,Scotland,N/A,N/A,0.00,0.00,2.25,1.00,4,0,4,1,1,0,"40,72,84,86","",2,2,1,0,2,0,1,0,2,0,14,15,7,4,4,9,10,12,54,46,0.00,0.00,1.42,1.42,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.36,5.00,7.00,1.22,1.70,2.80,5.00,2.00,1.73,Johan Cruijff Arena
1711136700,Mar 22 2024 - 7:45pm,complete,N/A,Hungary,Turkey,Bartosz Frankowski,N/A,0.00,0.00,2.25,0.25,1,0,1,0,0,0,"48","",2,7,2,0,1,0,0,2,0,1,10,19,7,8,2,7,11,12,47,53,0.00,0.00,1.28,1.95,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.30,3.10,1.30,1.95,3.50,7.03,1.73,2.00,N/A
1711136700,Mar 22 2024 - 7:45pm,complete,N/A,Albania,Chile,Luca Pairetto,N/A,0.00,0.00,1.50,2.00,0,3,3,1,0,1,"","19,83,90'2",4,4,2,0,2,0,1,1,1,1,8,10,0,5,4,3,9,13,55,45,0.00,0.00,0.61,1.26,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.40,3.20,2.20,1.50,2.40,5.00,10.00,2.10,1.67,N/A
1711137600,Mar 22 2024 - 8:00pm,complete,N/A,Egypt,New Zealand,N/A,N/A,3.00,0.00,2.00,0.50,1,0,1,1,1,0,"29","",2,4,1,0,2,0,0,1,0,2,11,5,4,2,6,2,20,14,48,52,1.52,0.00,1.23,0.78,1.00,0,50,0,0,0,0,50,0,50,5.00,0.00,1.36,4.00,8.50,1.32,2.05,3.50,6.75,2.50,1.50,Cairo International Stadium
1711139400,Mar 22 2024 - 8:30pm,complete,N/A,Spain,Colombia,Michael Oliver,N/A,0.00,0.00,1.75,3.00,0,1,1,0,0,0,"","61",6,1,0,0,0,0,0,0,0,0,14,8,4,6,6,1,15,17,58,42,0.00,0.00,1.34,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.75,3.60,4.75,1.33,2.10,3.58,7.00,2.00,1.73,N/A
1711141200,Mar 22 2024 - 9:00pm,complete,N/A,Algeria,Bolivia,N/A,N/A,3.00,0.00,2.33,0.60,3,2,5,1,1,0,"43,79,90'4","47,70",10,1,0,0,2,0,0,0,0,2,18,7,6,3,12,4,12,14,65,35,0.00,0.00,2.35,0.95,2.00,0,50,50,50,0,50,50,50,50,0.00,1.00,1.22,4.75,11.00,1.26,1.75,3.00,5.81,2.50,1.50,Stade Mustapha Tchaker
1711143000,Mar 22 2024 - 9:30pm,complete,N/A,Comoros,Uganda,N/A,N/A,0.00,3.00,2.00,1.33,4,0,4,2,2,0,"7,8,56,66","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.62,0.00,0.00,1.00,0,50,0,0,0,0,50,0,50,3.00,-1.00,2.90,3.00,2.50,1.44,2.46,4.45,9.60,2.02,1.75,Stade de Marrakech
1711144800,Mar 22 2024 - 10:00pm,complete,N/A,Morocco,Angola,N/A,N/A,3.00,1.00,2.33,0.67,1,0,1,0,0,0,"72","",4,4,1,0,2,0,0,1,2,0,19,6,5,2,14,4,9,15,67,33,0.00,0.00,1.92,0.65,2.00,50,50,50,50,0,50,50,0,50,0.00,-2.00,1.25,5.25,12.00,1.30,1.80,3.25,6.80,2.50,1.50,Stade Mohamed V
1711144800,Mar 22 2024 - 10:00pm,complete,N/A,Mali,Mauritania,N/A,N/A,3.00,1.00,3.00,0.67,2,0,2,2,2,0,"9,12","",3,6,-1,-1,-1,-1,-1,-1,-1,-1,4,12,3,2,1,10,-1,-1,50,50,1.64,1.45,0.67,1.13,4.00,50,50,50,50,50,50,50,50,50,2.00,2.00,1.80,3.25,4.00,1.49,2.35,4.65,10.70,1.91,1.80,Stade de Marrakech
1711144800,Mar 22 2024 - 10:00pm,complete,N/A,Burkina,Libya,N/A,N/A,1.50,3.00,1.00,2.60,1,2,3,2,1,1,"37","36,52",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,1.96,0.00,0.00,3.34,84,100,100,34,0,67,84,17,67,4.50,0.50,1.90,3.32,4.22,1.32,2.06,3.42,7.30,1.87,1.89,Stade Père-Jégo
1711144800,Mar 22 2024 - 10:00pm,complete,N/A,Niger,Togo,N/A,N/A,0.00,0.00,0.33,2.00,1,2,3,0,0,0,"55","58,64",4,2,-1,-1,-1,-1,-1,-1,-1,-1,10,9,4,5,6,4,-1,-1,50,50,0.66,0.00,1.54,1.63,0.50,0,0,0,0,0,0,0,0,50,2.00,2.00,2.80,3.00,2.40,1.53,2.60,4.90,11.00,2.20,1.62,Stade Al Bachir
1711152000,Mar 23 2024 - 12:00am,complete,N/A,Argentina,El Salvador,Víctor Rivas,N/A,0.00,0.50,3.00,0.83,3,0,3,2,2,0,"16,42,52","",10,2,0,0,2,0,0,0,0,2,26,3,15,2,6,0,13,10,79,21,0.00,0.62,3.03,0.33,1.00,25,50,0,0,0,0,25,25,50,4.00,0.00,1.05,12.00,41.00,1.03,1.33,1.65,2.28,3.40,1.30,N/A
1711157400,Mar 23 2024 - 1:30am,complete,N/A,Peru,Nicaragua,N/A,N/A,0.00,0.00,2.50,0.33,2,0,2,2,2,0,"2,13","",9,4,0,0,2,0,0,0,0,2,17,12,7,4,6,6,13,16,53,47,0.00,0.00,1.62,1.07,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.18,6.50,12.00,1.20,1.62,2.64,4.92,2.50,1.50,Estadio Alejandro Villanueva
1711195200,Mar 23 2024 - 12:00pm,complete,N/A,Zambia,Zimbabwe,N/A,N/A,1.00,0.00,1.67,0.50,2,2,4,4,2,2,"5,24","32,45'2",1,5,1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.00,50,50,0,0,0,50,50,0,0,0.00,2.00,1.25,5.00,12.00,1.51,2.50,4.75,9.00,2.15,1.57,N/A
1711206000,Mar 23 2024 - 3:00pm,complete,N/A,Malawi,Kenya,N/A,N/A,0.00,0.00,0.00,3.00,0,4,4,2,0,2,"","1,5,83,90'3",6,3,1,0,2,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,2.80,2.45,1.73,2.71,5.45,12.50,2.21,1.59,N/A
1711209600,Mar 23 2024 - 4:00pm,complete,N/A,Ivory Coast,Benin,Miloš Gigović,N/A,3.00,0.00,2.33,0.50,2,2,4,2,1,1,"29,69","8,51",7,1,1,0,1,0,0,1,1,0,17,6,7,4,10,2,-1,-1,69,31,0.00,0.00,2.11,1.06,3.00,50,50,50,50,50,50,50,50,50,0.00,1.00,1.50,3.60,6.00,1.37,2.20,3.94,10.50,2.38,1.53,N/A
1711213200,Mar 23 2024 - 5:00pm,complete,N/A,Republic of Ireland,Belgium,Rohit Saggi,N/A,0.00,0.00,1.00,2.00,0,0,0,0,0,0,"","",4,6,0,0,0,0,0,0,0,0,12,10,2,3,7,5,11,11,36,64,0.00,0.00,0.92,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.75,3.60,1.91,1.30,1.90,3.30,6.50,1.80,1.91,Aviva Stadium
1711213200,Mar 23 2024 - 5:00pm,complete,N/A,Slovakia,Austria,Trustin Farrugia Cann,N/A,0.00,0.00,1.75,2.50,0,2,2,1,0,1,"","1,82",1,6,0,0,1,0,0,0,1,0,14,10,3,6,6,2,12,14,47,53,0.00,0.00,1.06,1.12,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.10,3.40,2.10,1.40,2.15,4.37,8.82,1.91,1.80,Štadión Antona Malatinského
1711220400,Mar 23 2024 - 7:00pm,complete,N/A,England,Brazil,Artur Manuel Ribeiro Soares Dias,N/A,0.00,0.00,1.00,2.00,0,1,1,0,0,0,"","80",7,2,1,0,1,0,1,0,1,0,15,15,4,6,7,6,11,19,53,47,0.00,0.00,1.55,1.38,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.91,3.75,3.80,1.27,1.90,3.00,5.75,1.73,2.00,Wembley Stadium
1711220400,Mar 23 2024 - 7:00pm,complete,N/A,Denmark,Switzerland,Allard Lindhout,N/A,0.00,0.00,2.50,2.00,0,0,0,0,0,0,"","",2,3,2,0,3,0,1,1,1,2,8,10,3,3,5,3,10,9,47,53,0.00,0.00,1.06,1.05,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.05,3.25,3.60,1.35,2.05,3.80,7.42,1.83,1.83,Parken
1711224000,Mar 23 2024 - 8:00pm,complete,N/A,France,Germany,N/A,N/A,0.00,0.00,1.75,2.50,0,2,2,1,0,1,"","1,49",2,5,2,0,1,0,0,2,0,1,12,16,3,7,9,6,8,10,42,58,0.00,0.00,1.33,1.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,4.00,3.50,1.17,1.57,2.40,4.20,1.53,2.38,N/A
1711224000,Mar 23 2024 - 8:00pm,complete,N/A,Tunisia,Croatia,N/A,N/A,2.00,0.00,1.50,2.50,0,0,0,0,0,0,"","",1,10,1,0,1,0,1,0,0,1,6,15,2,5,2,6,6,13,30,70,2.96,0.00,0.57,1.65,0.50,0,25,0,0,0,0,25,0,25,7.00,0.50,5.25,3.60,1.67,1.35,2.05,4.05,8.08,2.10,1.67,Cairo International Stadium
1711231200,Mar 23 2024 - 10:00pm,complete,N/A,Dominican Republic,Aruba,N/A,N/A,0.00,0.00,1.50,0.00,2,0,2,0,0,0,"61,84","",-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.61,4.30,4.65,1.12,1.46,2.22,3.56,1.53,2.34,N/A
1711281600,Mar 24 2024 - 12:00pm,complete,N/A,Ethiopia,Lesotho,N/A,N/A,0.00,1.33,1.50,1.00,2,1,3,1,0,1,"51,61","32",4,4,-1,-1,-1,-1,-1,-1,-1,-1,15,7,4,2,11,5,-1,-1,50,50,1.72,1.05,1.69,0.87,2.34,67,84,67,0,0,67,84,0,84,10.00,-2.00,2.00,2.88,3.80,1.53,2.70,4.75,10.00,2.20,1.62,Addis Ababa Stadium
1711301400,Mar 24 2024 - 5:30pm,complete,N/A,Suriname,Martinique,N/A,N/A,0.00,0.00,1.00,1.00,1,1,2,2,1,1,"36","12",13,0,-1,-1,-1,-1,-1,-1,-1,-1,15,6,10,3,5,3,-1,-1,50,50,0.00,0.00,1.95,0.92,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.40,3.60,1.41,2.05,4.10,8.80,1.83,1.83,Yanmar Stadion
1711309500,Mar 24 2024 - 7:45pm,complete,N/A,San Marino,St. Kitts and Nevis,N/A,N/A,0.00,3.00,0.20,2.00,0,0,0,0,0,0,"","",8,3,3,0,3,0,1,2,2,1,9,5,4,2,4,3,20,10,48,52,1.50,1.57,1.24,0.94,4.00,100,100,100,100,0,100,100,0,100,9.00,2.00,2.75,3.00,2.50,1.47,2.25,4.70,10.00,1.91,1.80,Campo Sportivo di Fiorentino Federico Crescentini
